date,home_team,away_team,home_goals,away_goals,winner,competition,season,source
2022-04-17,San Diego Padres,Atlanta Braves,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-18,Boston Red Sox,Minnesota Twins,3,8,AWAY_TEAM,MLB,2022,mlb
2022-04-18,Chicago Cubs,Tampa Bay Rays,4,2,HOME_TEAM,MLB,2022,mlb
2022-04-18,Milwaukee Brewers,Pittsburgh Pirates,6,1,HOME_TEAM,MLB,2022,mlb
2022-04-18,Houston Astros,Los Angeles Angels,8,3,HOME_TEAM,MLB,2022,mlb
2022-04-18,Colorado Rockies,Philadelphia Phillies,4,1,HOME_TEAM,MLB,2022,mlb
2022-04-18,Oakland Athletics,Baltimore Orioles,5,1,HOME_TEAM,MLB,2022,mlb
2022-04-18,San Diego Padres,Cincinnati Reds,4,1,HOME_TEAM,MLB,2022,mlb
2022-04-18,Los Angeles Dodgers,Atlanta Braves,7,4,HOME_TEAM,MLB,2022,mlb
2022-04-19,Washington Nationals,Arizona Diamondbacks,6,1,HOME_TEAM,MLB,2022,mlb
2022-04-19,Washington Nationals,Arizona Diamondbacks,1,0,HOME_TEAM,MLB,2022,mlb
2022-04-19,New York Mets,San Francisco Giants,5,4,HOME_TEAM,MLB,2022,mlb
2022-04-19,New York Mets,San Francisco Giants,3,1,HOME_TEAM,MLB,2022,mlb
2022-04-19,Miami Marlins,St. Louis Cardinals,1,5,AWAY_TEAM,MLB,2022,mlb
2022-04-19,Detroit Tigers,New York Yankees,2,4,AWAY_TEAM,MLB,2022,mlb
2022-04-19,Boston Red Sox,Toronto Blue Jays,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-19,Chicago Cubs,Tampa Bay Rays,5,6,AWAY_TEAM,MLB,2022,mlb
2022-04-19,Milwaukee Brewers,Pittsburgh Pirates,5,2,HOME_TEAM,MLB,2022,mlb
2022-04-19,Houston Astros,Los Angeles Angels,2,7,AWAY_TEAM,MLB,2022,mlb
2022-04-19,Kansas City Royals,Minnesota Twins,4,3,HOME_TEAM,MLB,2022,mlb
2022-04-19,Colorado Rockies,Philadelphia Phillies,6,5,HOME_TEAM,MLB,2022,mlb
2022-04-19,Oakland Athletics,Baltimore Orioles,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-19,San Diego Padres,Cincinnati Reds,6,2,HOME_TEAM,MLB,2022,mlb
2022-04-19,Seattle Mariners,Texas Rangers,6,2,HOME_TEAM,MLB,2022,mlb
2022-04-19,Los Angeles Dodgers,Atlanta Braves,1,3,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Milwaukee Brewers,Pittsburgh Pirates,4,2,HOME_TEAM,MLB,2022,mlb
2022-04-20,Cleveland Guardians,Chicago White Sox,11,1,HOME_TEAM,MLB,2022,mlb
2022-04-20,Cleveland Guardians,Chicago White Sox,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-20,Colorado Rockies,Philadelphia Phillies,6,9,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Los Angeles Dodgers,Atlanta Braves,5,1,HOME_TEAM,MLB,2022,mlb
2022-04-20,San Diego Padres,Cincinnati Reds,6,0,HOME_TEAM,MLB,2022,mlb
2022-04-20,Oakland Athletics,Baltimore Orioles,0,1,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Chicago Cubs,Tampa Bay Rays,2,8,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Houston Astros,Los Angeles Angels,0,6,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Miami Marlins,St. Louis Cardinals,0,2,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Detroit Tigers,New York Yankees,3,5,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Washington Nationals,Arizona Diamondbacks,2,11,AWAY_TEAM,MLB,2022,mlb
2022-04-20,New York Mets,San Francisco Giants,2,5,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Boston Red Sox,Toronto Blue Jays,1,6,AWAY_TEAM,MLB,2022,mlb
2022-04-20,Kansas City Royals,Minnesota Twins,2,0,HOME_TEAM,MLB,2022,mlb
2022-04-20,Seattle Mariners,Texas Rangers,4,2,HOME_TEAM,MLB,2022,mlb
2022-04-21,New York Mets,San Francisco Giants,6,2,HOME_TEAM,MLB,2022,mlb
2022-04-21,Cleveland Guardians,Chicago White Sox,6,3,HOME_TEAM,MLB,2022,mlb
2022-04-21,Detroit Tigers,New York Yankees,3,0,HOME_TEAM,MLB,2022,mlb
2022-04-21,Boston Red Sox,Toronto Blue Jays,2,3,AWAY_TEAM,MLB,2022,mlb
2022-04-21,Kansas City Royals,Minnesota Twins,0,1,AWAY_TEAM,MLB,2022,mlb
2022-04-21,Oakland Athletics,Baltimore Orioles,6,4,HOME_TEAM,MLB,2022,mlb
2022-04-21,Washington Nationals,Arizona Diamondbacks,3,4,AWAY_TEAM,MLB,2022,mlb
2022-04-21,Miami Marlins,St. Louis Cardinals,5,0,HOME_TEAM,MLB,2022,mlb
2022-04-21,Chicago Cubs,Pittsburgh Pirates,3,4,AWAY_TEAM,MLB,2022,mlb
2022-04-21,Seattle Mariners,Texas Rangers,6,8,AWAY_TEAM,MLB,2022,mlb
2022-04-22,Cincinnati Reds,St. Louis Cardinals,2,4,AWAY_TEAM,MLB,2022,mlb
2022-04-22,Washington Nationals,San Francisco Giants,1,7,AWAY_TEAM,MLB,2022,mlb
2022-04-22,New York Yankees,Cleveland Guardians,4,1,HOME_TEAM,MLB,2022,mlb
2022-04-22,Philadelphia Phillies,Milwaukee Brewers,4,2,HOME_TEAM,MLB,2022,mlb
2022-04-22,Tampa Bay Rays,Boston Red Sox,3,4,AWAY_TEAM,MLB,2022,mlb
2022-04-22,Atlanta Braves,Miami Marlins,3,0,HOME_TEAM,MLB,2022,mlb
2022-04-22,Chicago Cubs,Pittsburgh Pirates,2,4,AWAY_TEAM,MLB,2022,mlb
2022-04-22,Houston Astros,Toronto Blue Jays,3,4,AWAY_TEAM,MLB,2022,mlb
2022-04-22,Minnesota Twins,Chicago White Sox,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-22,Los Angeles Angels,Baltimore Orioles,3,5,AWAY_TEAM,MLB,2022,mlb
2022-04-22,Arizona Diamondbacks,New York Mets,5,6,AWAY_TEAM,MLB,2022,mlb
2022-04-22,San Diego Padres,Los Angeles Dodgers,1,6,AWAY_TEAM,MLB,2022,mlb
2022-04-22,Seattle Mariners,Kansas City Royals,4,1,HOME_TEAM,MLB,2022,mlb
2022-04-22,Oakland Athletics,Texas Rangers,1,8,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Washington Nationals,San Francisco Giants,2,5,AWAY_TEAM,MLB,2022,mlb
2022-04-23,New York Yankees,Cleveland Guardians,5,4,HOME_TEAM,MLB,2022,mlb
2022-04-23,Detroit Tigers,Colorado Rockies,13,0,HOME_TEAM,MLB,2022,mlb
2022-04-23,Detroit Tigers,Colorado Rockies,2,3,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Chicago Cubs,Pittsburgh Pirates,21,0,HOME_TEAM,MLB,2022,mlb
2022-04-23,Minnesota Twins,Chicago White Sox,9,2,HOME_TEAM,MLB,2022,mlb
2022-04-23,Philadelphia Phillies,Milwaukee Brewers,3,5,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Oakland Athletics,Texas Rangers,0,2,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Cincinnati Reds,St. Louis Cardinals,0,5,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Houston Astros,Toronto Blue Jays,2,3,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Tampa Bay Rays,Boston Red Sox,3,2,HOME_TEAM,MLB,2022,mlb
2022-04-23,Atlanta Braves,Miami Marlins,7,9,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Arizona Diamondbacks,New York Mets,5,2,HOME_TEAM,MLB,2022,mlb
2022-04-23,San Diego Padres,Los Angeles Dodgers,3,2,HOME_TEAM,MLB,2022,mlb
2022-04-23,Los Angeles Angels,Baltimore Orioles,4,5,AWAY_TEAM,MLB,2022,mlb
2022-04-23,Seattle Mariners,Kansas City Royals,13,7,HOME_TEAM,MLB,2022,mlb
2022-04-24,Detroit Tigers,Colorado Rockies,2,6,AWAY_TEAM,MLB,2022,mlb
2022-04-24,Tampa Bay Rays,Boston Red Sox,5,2,HOME_TEAM,MLB,2022,mlb
2022-04-24,Washington Nationals,San Francisco Giants,3,12,AWAY_TEAM,MLB,2022,mlb
2022-04-24,Atlanta Braves,Miami Marlins,4,5,AWAY_TEAM,MLB,2022,mlb
2022-04-24,New York Yankees,Cleveland Guardians,10,2,HOME_TEAM,MLB,2022,mlb
2022-04-24,Cincinnati Reds,St. Louis Cardinals,4,1,HOME_TEAM,MLB,2022,mlb
2022-04-24,Houston Astros,Toronto Blue Jays,8,7,HOME_TEAM,MLB,2022,mlb
2022-04-24,Minnesota Twins,Chicago White Sox,6,4,HOME_TEAM,MLB,2022,mlb
2022-04-24,Chicago Cubs,Pittsburgh Pirates,3,4,AWAY_TEAM,MLB,2022,mlb
2022-04-24,Los Angeles Angels,Baltimore Orioles,7,6,HOME_TEAM,MLB,2022,mlb
2022-04-24,Oakland Athletics,Texas Rangers,2,0,HOME_TEAM,MLB,2022,mlb
2022-04-24,Arizona Diamondbacks,New York Mets,2,6,AWAY_TEAM,MLB,2022,mlb
2022-04-24,San Diego Padres,Los Angeles Dodgers,2,10,AWAY_TEAM,MLB,2022,mlb
2022-04-24,Seattle Mariners,Kansas City Royals,5,4,HOME_TEAM,MLB,2022,mlb
2022-04-24,Philadelphia Phillies,Milwaukee Brewers,0,1,AWAY_TEAM,MLB,2022,mlb
2022-04-25,Milwaukee Brewers,San Francisco Giants,2,4,AWAY_TEAM,MLB,2022,mlb
2022-04-25,Philadelphia Phillies,Colorado Rockies,8,2,HOME_TEAM,MLB,2022,mlb
2022-04-25,Toronto Blue Jays,Boston Red Sox,6,2,HOME_TEAM,MLB,2022,mlb
2022-04-25,St. Louis Cardinals,New York Mets,2,5,AWAY_TEAM,MLB,2022,mlb
2022-04-25,Texas Rangers,Houston Astros,6,2,HOME_TEAM,MLB,2022,mlb
2022-04-25,Los Angeles Angels,Cleveland Guardians,3,0,HOME_TEAM,MLB,2022,mlb
2022-04-25,Arizona Diamondbacks,Los Angeles Dodgers,0,4,AWAY_TEAM,MLB,2022,mlb
2022-04-26,Pittsburgh Pirates,Milwaukee Brewers,8,12,AWAY_TEAM,MLB,2022,mlb
2022-04-26,Cincinnati Reds,San Diego Padres,6,9,AWAY_TEAM,MLB,2022,mlb
2022-04-26,Tampa Bay Rays,Seattle Mariners,4,8,AWAY_TEAM,MLB,2022,mlb
2022-04-26,Philadelphia Phillies,Colorado Rockies,10,3,HOME_TEAM,MLB,2022,mlb
2022-04-26,Washington Nationals,Miami Marlins,2,5,AWAY_TEAM,MLB,2022,mlb
2022-04-26,New York Yankees,Baltimore Orioles,12,8,HOME_TEAM,MLB,2022,mlb
2022-04-26,Toronto Blue Jays,Boston Red Sox,6,5,HOME_TEAM,MLB,2022,mlb
2022-04-26,Chicago White Sox,Kansas City Royals,0,6,AWAY_TEAM,MLB,2022,mlb
2022-04-26,Atlanta Braves,Chicago Cubs,3,1,HOME_TEAM,MLB,2022,mlb
2022-04-26,Minnesota Twins,Detroit Tigers,5,4,HOME_TEAM,MLB,2022,mlb
2022-04-26,St. Louis Cardinals,New York Mets,0,3,AWAY_TEAM,MLB,2022,mlb
2022-04-26,Texas Rangers,Houston Astros,1,5,AWAY_TEAM,MLB,2022,mlb
2022-04-26,Los Angeles Angels,Cleveland Guardians,4,1,HOME_TEAM,MLB,2022,mlb
2022-04-26,Arizona Diamondbacks,Los Angeles Dodgers,5,3,HOME_TEAM,MLB,2022,mlb
2022-04-26,San Francisco Giants,Oakland Athletics,8,2,HOME_TEAM,MLB,2022,mlb
2022-04-27,St. Louis Cardinals,New York Mets,10,5,HOME_TEAM,MLB,2022,mlb
2022-04-27,Chicago White Sox,Kansas City Royals,7,3,HOME_TEAM,MLB,2022,mlb
2022-04-27,Arizona Diamondbacks,Los Angeles Dodgers,3,1,HOME_TEAM,MLB,2022,mlb
2022-04-27,Pittsburgh Pirates,Milwaukee Brewers,1,3,AWAY_TEAM,MLB,2022,mlb
2022-04-27,Cincinnati Reds,San Diego Padres,5,8,AWAY_TEAM,MLB,2022,mlb
2022-04-27,Tampa Bay Rays,Seattle Mariners,3,2,HOME_TEAM,MLB,2022,mlb
2022-04-27,Philadelphia Phillies,Colorado Rockies,7,3,HOME_TEAM,MLB,2022,mlb
2022-04-27,Washington Nationals,Miami Marlins,1,2,AWAY_TEAM,MLB,2022,mlb
2022-04-27,New York Yankees,Baltimore Orioles,5,2,HOME_TEAM,MLB,2022,mlb
2022-04-27,Toronto Blue Jays,Boston Red Sox,1,7,AWAY_TEAM,MLB,2022,mlb
2022-04-27,Atlanta Braves,Chicago Cubs,3,6,AWAY_TEAM,MLB,2022,mlb
2022-04-27,Minnesota Twins,Detroit Tigers,5,0,HOME_TEAM,MLB,2022,mlb
2022-04-27,Texas Rangers,Houston Astros,3,4,AWAY_TEAM,MLB,2022,mlb
2022-04-27,Los Angeles Angels,Cleveland Guardians,9,5,HOME_TEAM,MLB,2022,mlb
2022-04-27,San Francisco Giants,Oakland Athletics,0,1,AWAY_TEAM,MLB,2022,mlb
2022-04-28,Cincinnati Reds,San Diego Padres,5,7,AWAY_TEAM,MLB,2022,mlb
2022-04-28,Pittsburgh Pirates,Milwaukee Brewers,2,3,AWAY_TEAM,MLB,2022,mlb
2022-04-28,Philadelphia Phillies,Colorado Rockies,7,1,HOME_TEAM,MLB,2022,mlb
2022-04-28,Washington Nationals,Miami Marlins,2,3,AWAY_TEAM,MLB,2022,mlb
2022-04-28,New York Yankees,Baltimore Orioles,10,5,HOME_TEAM,MLB,2022,mlb
2022-04-28,Tampa Bay Rays,Seattle Mariners,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-28,Minnesota Twins,Detroit Tigers,7,1,HOME_TEAM,MLB,2022,mlb
2022-04-28,Texas Rangers,Houston Astros,2,3,AWAY_TEAM,MLB,2022,mlb
2022-04-28,Chicago White Sox,Kansas City Royals,2,5,AWAY_TEAM,MLB,2022,mlb
2022-04-28,Toronto Blue Jays,Boston Red Sox,1,0,HOME_TEAM,MLB,2022,mlb
2022-04-28,Los Angeles Angels,Cleveland Guardians,4,1,HOME_TEAM,MLB,2022,mlb
2022-04-28,Atlanta Braves,Chicago Cubs,5,1,HOME_TEAM,MLB,2022,mlb
2022-04-28,St. Louis Cardinals,Arizona Diamondbacks,8,3,HOME_TEAM,MLB,2022,mlb
2022-04-29,Pittsburgh Pirates,San Diego Padres,3,7,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Miami Marlins,Seattle Mariners,8,6,HOME_TEAM,MLB,2022,mlb
2022-04-29,Baltimore Orioles,Boston Red Sox,1,3,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Toronto Blue Jays,Houston Astros,7,11,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Tampa Bay Rays,Minnesota Twins,6,1,HOME_TEAM,MLB,2022,mlb
2022-04-29,New York Mets,Philadelphia Phillies,3,0,HOME_TEAM,MLB,2022,mlb
2022-04-29,Chicago White Sox,Los Angeles Angels,1,5,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Texas Rangers,Atlanta Braves,3,6,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Kansas City Royals,New York Yankees,2,12,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Milwaukee Brewers,Chicago Cubs,11,1,HOME_TEAM,MLB,2022,mlb
2022-04-29,St. Louis Cardinals,Arizona Diamondbacks,2,6,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Colorado Rockies,Cincinnati Reds,10,4,HOME_TEAM,MLB,2022,mlb
2022-04-29,Oakland Athletics,Cleveland Guardians,8,9,AWAY_TEAM,MLB,2022,mlb
2022-04-29,Los Angeles Dodgers,Detroit Tigers,5,1,HOME_TEAM,MLB,2022,mlb
2022-04-29,San Francisco Giants,Washington Nationals,4,14,AWAY_TEAM,MLB,2022,mlb
2022-04-30,St. Louis Cardinals,Arizona Diamondbacks,0,2,AWAY_TEAM,MLB,2022,mlb
2022-04-30,Toronto Blue Jays,Houston Astros,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-30,San Francisco Giants,Washington Nationals,9,3,HOME_TEAM,MLB,2022,mlb
2022-04-30,Chicago White Sox,Los Angeles Angels,4,0,HOME_TEAM,MLB,2022,mlb
2022-04-30,Oakland Athletics,Cleveland Guardians,1,3,AWAY_TEAM,MLB,2022,mlb
2022-04-30,Tampa Bay Rays,Minnesota Twins,1,9,AWAY_TEAM,MLB,2022,mlb
2022-04-30,Miami Marlins,Seattle Mariners,3,1,HOME_TEAM,MLB,2022,mlb
2022-04-30,Pittsburgh Pirates,San Diego Padres,7,6,HOME_TEAM,MLB,2022,mlb
2022-04-30,Baltimore Orioles,Boston Red Sox,2,1,HOME_TEAM,MLB,2022,mlb
2022-04-30,Texas Rangers,Atlanta Braves,3,1,HOME_TEAM,MLB,2022,mlb
2022-04-30,New York Mets,Philadelphia Phillies,1,4,AWAY_TEAM,MLB,2022,mlb
2022-04-30,Kansas City Royals,New York Yankees,0,3,AWAY_TEAM,MLB,2022,mlb
2022-04-30,Milwaukee Brewers,Chicago Cubs,9,1,HOME_TEAM,MLB,2022,mlb
2022-04-30,Colorado Rockies,Cincinnati Reds,4,3,HOME_TEAM,MLB,2022,mlb
2022-04-30,Los Angeles Dodgers,Detroit Tigers,1,5,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Baltimore Orioles,Boston Red Sox,9,5,HOME_TEAM,MLB,2022,mlb
2022-05-01,Tampa Bay Rays,Minnesota Twins,3,9,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Pittsburgh Pirates,San Diego Padres,2,5,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Toronto Blue Jays,Houston Astros,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-01,Miami Marlins,Seattle Mariners,3,7,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Chicago White Sox,Los Angeles Angels,5,6,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Kansas City Royals,New York Yankees,4,6,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Milwaukee Brewers,Chicago Cubs,0,2,AWAY_TEAM,MLB,2022,mlb
2022-05-01,St. Louis Cardinals,Arizona Diamondbacks,7,5,HOME_TEAM,MLB,2022,mlb
2022-05-01,Texas Rangers,Atlanta Braves,7,3,HOME_TEAM,MLB,2022,mlb
2022-05-01,Colorado Rockies,Cincinnati Reds,10,1,HOME_TEAM,MLB,2022,mlb
2022-05-01,San Francisco Giants,Washington Nationals,5,11,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Oakland Athletics,Cleveland Guardians,3,7,AWAY_TEAM,MLB,2022,mlb
2022-05-01,Los Angeles Dodgers,Detroit Tigers,6,3,HOME_TEAM,MLB,2022,mlb
2022-05-01,New York Mets,Philadelphia Phillies,10,6,HOME_TEAM,MLB,2022,mlb
2022-05-02,St. Louis Cardinals,Kansas City Royals,1,0,HOME_TEAM,MLB,2022,mlb
2022-05-02,Chicago White Sox,Los Angeles Angels,3,0,HOME_TEAM,MLB,2022,mlb
2022-05-02,Miami Marlins,Arizona Diamondbacks,4,5,AWAY_TEAM,MLB,2022,mlb
2022-05-02,Baltimore Orioles,Minnesota Twins,1,2,AWAY_TEAM,MLB,2022,mlb
2022-05-02,Toronto Blue Jays,New York Yankees,2,3,AWAY_TEAM,MLB,2022,mlb
2022-05-02,New York Mets,Atlanta Braves,2,5,AWAY_TEAM,MLB,2022,mlb
2022-05-02,Houston Astros,Seattle Mariners,3,0,HOME_TEAM,MLB,2022,mlb
2022-05-02,Oakland Athletics,Tampa Bay Rays,1,6,AWAY_TEAM,MLB,2022,mlb
2022-05-03,New York Mets,Atlanta Braves,5,4,HOME_TEAM,MLB,2022,mlb
2022-05-03,New York Mets,Atlanta Braves,3,0,HOME_TEAM,MLB,2022,mlb
2022-05-03,Miami Marlins,Arizona Diamondbacks,4,5,AWAY_TEAM,MLB,2022,mlb
2022-05-03,Philadelphia Phillies,Texas Rangers,4,6,AWAY_TEAM,MLB,2022,mlb
2022-05-03,Baltimore Orioles,Minnesota Twins,2,7,AWAY_TEAM,MLB,2022,mlb
2022-05-03,Toronto Blue Jays,New York Yankees,1,9,AWAY_TEAM,MLB,2022,mlb
2022-05-03,Boston Red Sox,Los Angeles Angels,4,0,HOME_TEAM,MLB,2022,mlb
2022-05-03,Chicago Cubs,Chicago White Sox,1,3,AWAY_TEAM,MLB,2022,mlb
2022-05-03,Milwaukee Brewers,Cincinnati Reds,6,3,HOME_TEAM,MLB,2022,mlb
2022-05-03,Houston Astros,Seattle Mariners,4,0,HOME_TEAM,MLB,2022,mlb
2022-05-03,Kansas City Royals,St. Louis Cardinals,7,1,HOME_TEAM,MLB,2022,mlb
2022-05-03,Colorado Rockies,Washington Nationals,2,10,AWAY_TEAM,MLB,2022,mlb
2022-05-03,Oakland Athletics,Tampa Bay Rays,7,10,AWAY_TEAM,MLB,2022,mlb
2022-05-03,Los Angeles Dodgers,San Francisco Giants,3,1,HOME_TEAM,MLB,2022,mlb
2022-05-04,Miami Marlins,Arizona Diamondbacks,7,8,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Detroit Tigers,Pittsburgh Pirates,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-04,Detroit Tigers,Pittsburgh Pirates,2,7,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Cleveland Guardians,San Diego Padres,4,5,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Cleveland Guardians,San Diego Padres,6,5,HOME_TEAM,MLB,2022,mlb
2022-05-04,Kansas City Royals,St. Louis Cardinals,0,10,AWAY_TEAM,MLB,2022,mlb
2022-05-04,New York Mets,Atlanta Braves,2,9,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Houston Astros,Seattle Mariners,7,2,HOME_TEAM,MLB,2022,mlb
2022-05-04,Oakland Athletics,Tampa Bay Rays,0,3,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Philadelphia Phillies,Texas Rangers,1,2,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Baltimore Orioles,Minnesota Twins,9,4,HOME_TEAM,MLB,2022,mlb
2022-05-04,Toronto Blue Jays,New York Yankees,2,1,HOME_TEAM,MLB,2022,mlb
2022-05-04,Boston Red Sox,Los Angeles Angels,5,10,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Chicago Cubs,Chicago White Sox,3,4,AWAY_TEAM,MLB,2022,mlb
2022-05-04,Milwaukee Brewers,Cincinnati Reds,18,4,HOME_TEAM,MLB,2022,mlb
2022-05-04,Colorado Rockies,Washington Nationals,5,2,HOME_TEAM,MLB,2022,mlb
2022-05-04,Los Angeles Dodgers,San Francisco Giants,9,1,HOME_TEAM,MLB,2022,mlb
2022-05-05,Boston Red Sox,Los Angeles Angels,0,8,AWAY_TEAM,MLB,2022,mlb
2022-05-05,Milwaukee Brewers,Cincinnati Reds,10,5,HOME_TEAM,MLB,2022,mlb
2022-05-05,Colorado Rockies,Washington Nationals,9,7,HOME_TEAM,MLB,2022,mlb
2022-05-05,Cleveland Guardians,Toronto Blue Jays,6,5,HOME_TEAM,MLB,2022,mlb
2022-05-05,Philadelphia Phillies,New York Mets,7,8,AWAY_TEAM,MLB,2022,mlb
2022-05-05,Baltimore Orioles,Minnesota Twins,5,3,HOME_TEAM,MLB,2022,mlb
2022-05-05,Houston Astros,Detroit Tigers,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-05,Seattle Mariners,Tampa Bay Rays,3,4,AWAY_TEAM,MLB,2022,mlb
2022-05-05,San Diego Padres,Miami Marlins,2,1,HOME_TEAM,MLB,2022,mlb
2022-05-05,San Francisco Giants,St. Louis Cardinals,1,7,AWAY_TEAM,MLB,2022,mlb
2022-05-06,Boston Red Sox,Chicago White Sox,2,4,AWAY_TEAM,MLB,2022,mlb
2022-05-06,Atlanta Braves,Milwaukee Brewers,3,6,AWAY_TEAM,MLB,2022,mlb
2022-05-06,Houston Astros,Detroit Tigers,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-06,Minnesota Twins,Oakland Athletics,2,1,HOME_TEAM,MLB,2022,mlb
2022-05-06,Los Angeles Angels,Washington Nationals,3,0,HOME_TEAM,MLB,2022,mlb
2022-05-06,Arizona Diamondbacks,Colorado Rockies,4,1,HOME_TEAM,MLB,2022,mlb
2022-05-06,Seattle Mariners,Tampa Bay Rays,7,8,AWAY_TEAM,MLB,2022,mlb
2022-05-06,San Diego Padres,Miami Marlins,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-06,San Francisco Giants,St. Louis Cardinals,2,3,AWAY_TEAM,MLB,2022,mlb
2022-05-07,Cincinnati Reds,Pittsburgh Pirates,9,2,HOME_TEAM,MLB,2022,mlb
2022-05-07,Cincinnati Reds,Pittsburgh Pirates,5,8,AWAY_TEAM,MLB,2022,mlb
2022-05-07,Chicago Cubs,Los Angeles Dodgers,0,7,AWAY_TEAM,MLB,2022,mlb
2022-05-07,Chicago Cubs,Los Angeles Dodgers,2,6,AWAY_TEAM,MLB,2022,mlb
2022-05-07,Cleveland Guardians,Toronto Blue Jays,3,8,AWAY_TEAM,MLB,2022,mlb
2022-05-07,Cleveland Guardians,Toronto Blue Jays,8,2,HOME_TEAM,MLB,2022,mlb
2022-05-07,Minnesota Twins,Oakland Athletics,1,0,HOME_TEAM,MLB,2022,mlb
2022-05-07,Houston Astros,Detroit Tigers,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-07,Boston Red Sox,Chicago White Sox,1,3,AWAY_TEAM,MLB,2022,mlb
2022-05-07,San Francisco Giants,St. Louis Cardinals,13,7,HOME_TEAM,MLB,2022,mlb
2022-05-07,Atlanta Braves,Milwaukee Brewers,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-07,Arizona Diamondbacks,Colorado Rockies,1,4,AWAY_TEAM,MLB,2022,mlb
2022-05-07,San Diego Padres,Miami Marlins,0,8,AWAY_TEAM,MLB,2022,mlb
2022-05-07,Los Angeles Angels,Washington Nationals,3,7,AWAY_TEAM,MLB,2022,mlb
2022-05-07,Seattle Mariners,Tampa Bay Rays,2,8,AWAY_TEAM,MLB,2022,mlb
2022-05-08,Boston Red Sox,Chicago White Sox,2,3,AWAY_TEAM,MLB,2022,mlb
2022-05-08,Philadelphia Phillies,New York Mets,3,2,HOME_TEAM,MLB,2022,mlb
2022-05-08,Philadelphia Phillies,New York Mets,1,6,AWAY_TEAM,MLB,2022,mlb
2022-05-08,Baltimore Orioles,Kansas City Royals,4,6,AWAY_TEAM,MLB,2022,mlb
2022-05-08,Baltimore Orioles,Kansas City Royals,4,2,HOME_TEAM,MLB,2022,mlb
2022-05-08,New York Yankees,Texas Rangers,2,1,HOME_TEAM,MLB,2022,mlb
2022-05-08,New York Yankees,Texas Rangers,2,4,AWAY_TEAM,MLB,2022,mlb
2022-05-08,Atlanta Braves,Milwaukee Brewers,9,2,HOME_TEAM,MLB,2022,mlb
2022-05-08,Cincinnati Reds,Pittsburgh Pirates,7,3,HOME_TEAM,MLB,2022,mlb
2022-05-08,Cleveland Guardians,Toronto Blue Jays,4,3,HOME_TEAM,MLB,2022,mlb
2022-05-08,Houston Astros,Detroit Tigers,5,0,HOME_TEAM,MLB,2022,mlb
2022-05-08,Minnesota Twins,Oakland Athletics,4,3,HOME_TEAM,MLB,2022,mlb
2022-05-08,San Francisco Giants,St. Louis Cardinals,4,3,HOME_TEAM,MLB,2022,mlb
